,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
97,97,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.07231175850446,0,0,0.0
98,98,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,20.2137264105821,0,0,0.0
99,99,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,-28.885062639035734,0,0,0.0
100,100,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,-23.422072650558853,0,0,0.0
101,101,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,24.84472384585063,0,0,0.0
102,102,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5.071367140026434,0,0,0.0
103,103,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,29.40988679441028,0,0,0.0
104,104,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,38.29178687945773,0,0,0.0
105,105,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,36.71245042413088,0,0,0.0
106,106,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,55.95318339024267,0,0,0.0
107,107,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,33.67017500769205,0,0,0.0
108,108,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,21.792970948991176,0,0,0.0
109,109,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,-11.189381624916953,0,0,0.0
110,110,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,19.09089637479905,0,0,0.0
111,111,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,-8.451079816538673,0,0,0.0
112,112,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,51.70018237050989,0,0,0.0
113,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-24.849413572198337,0,0,0.0
114,114,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-11.849663873267293,0,0,0.0
115,115,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,-3.13591069489512,0,0,0.0
116,116,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,-67.95945599725661,0,0,0.0
117,117,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,18.928466644830557,0,0,0.0
118,118,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,-46.3713988965304,0,0,0.0
119,119,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,-71.84206215308765,0,0,0.0
120,120,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,-10.182147775596501,0,0,0.0
121,121,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,-45.70049732738242,0,0,0.0
122,122,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,25.87968965604919,0,0,0.0
123,123,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,-4.681364533038282,0,0,0.0
124,124,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.46719544618818887,0,0,0.0
125,125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-31.577165912692536,0,0,0.0
126,126,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,-38.99595988050125,0,0,0.0
127,127,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,5.330465595947576,0,0,0.0
128,128,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,-45.10598401714242,0,0,0.0
129,129,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,21.172080064425963,0,0,0.0
130,130,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-60.050267240320764,0,0,0.0
131,131,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,19.33140882677755,0,0,0.0
132,132,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-37.29524601036326,0,0,0.0
133,133,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,34.51934245999314,0,0,0.0
134,134,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,5.811986774377242,0,0,0.0
135,135,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.8314582169469453,0,0,0.0
136,136,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,-57.908906808165156,0,0,0.0
137,137,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,-34.30371959458313,0,0,0.0
138,138,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-32.1402465503552,0,0,0.0
139,139,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-34.516697939515964,0,0,0.0
140,140,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,-27.6603626283284,0,0,0.0
141,141,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,-18.104346196029606,0,0,0.0
142,142,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,3.009763761181361,0,0,0.0
143,143,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,-46.3713988965304,0,0,0.0
144,144,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-4.6041716938382455,0,0,0.0
145,145,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,78.7614481486259,0,0,0.0
146,146,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,44.69207511658408,0,0,0.0
147,147,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2.448740557901772,0,0,0.0
148,148,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-26.626936067878397,0,0,0.0
149,149,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,40.11084200222439,0,0,0.0
150,150,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-2.26183692927568,0,0,0.0
151,151,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,-45.826023442558345,0,0,0.0
152,152,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,-43.98561104412046,0,0,0.0
153,153,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,-5.2309193994589265,0,0,0.0
154,154,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,-47.80550899042089,0,0,0.0
155,155,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,17.003132957096916,0,0,0.0
156,156,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,5.687203190356272,0,0,0.0
157,157,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,-22.361055659014976,0,0,0.0
158,158,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,-14.683365517904583,0,0,0.0
159,159,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,-19.037426797821098,0,0,0.0
160,160,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,-23.04127010472252,0,0,0.0
161,161,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,23.826126038435266,0,0,0.0
162,162,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-3.506975561091479,0,0,0.0
163,163,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,-41.456001862877336,0,0,0.0
164,164,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,3.406727473011614,0,0,0.0
165,165,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,-8.851730724232844,0,0,0.0
166,166,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,54.30837249467629,0,0,0.0
167,167,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,9.00587560808118,0,0,0.0
168,168,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,-29.239515012008425,0,0,0.0
169,169,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,-57.29587144742961,0,0,0.0
170,170,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40.874142603699894,0,0,0.0
171,171,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,26.899014383004452,0,0,0.0
172,172,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,5.803804420805253,0,0,0.0
173,173,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,17.367127342574534,0,0,0.0
174,174,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,-26.414039151316608,0,0,0.0
175,175,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,13.83599956446788,0,0,0.0
176,176,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,7.186746093145281,0,0,0.0
177,177,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-53.80557560788347,0,0,0.0
178,178,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,34.93680358555762,0,0,0.0
179,179,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-12.470913557626204,0,0,0.0
180,180,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,-47.75406548159262,0,0,0.0
181,181,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,14.301384080533134,0,0,0.0
182,182,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.99282795994182,0,0,0.0
183,183,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-60.77963019065819,0,0,0.0
184,184,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1.9511097605791754,0,0,0.0
185,185,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,23.41525563977587,0,0,0.0
186,186,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-26.166008380866405,0,0,0.0
187,187,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,-18.820420685169765,0,0,0.0
188,188,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-19.201542328776373,0,0,0.0
189,189,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,63.23598114376466,0,0,0.0
190,190,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,-48.742535461532164,0,0,0.0
191,191,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,-54.59469121949351,0,0,0.0
192,192,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,41.296921325664684,0,0,0.0
193,193,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,-7.9066690284867,0,0,0.0
194,194,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,-59.435308315774286,0,0,0.0
195,195,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,-49.79501129971035,0,0,0.0
196,196,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,6.508353664572898,0,0,0.0
197,197,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,33.68108666298289,0,0,0.0
198,198,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,27.459218590011147,0,0,0.0
199,199,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,-4.032236835267815,0,0,0.0
200,200,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-46.66136067314823,0,0,0.0
201,201,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,-19.40572543330852,0,0,0.0
202,202,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,-22.284949353113344,0,0,0.0
203,203,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,25.316609018386526,0,0,0.0
204,204,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,24.6623759039721,0,0,0.0
205,205,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,-11.159727448509233,0,0,0.0
206,206,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,6.508353664572898,0,0,0.0
207,207,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,-0.8821729437014127,0,0,0.0
208,208,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,22.90687935282365,0,0,0.0
209,209,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4.033475178632294,0,0,0.0
210,210,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,5.372240571935108,0,0,0.0
211,211,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,27.37235320786213,0,0,0.0
212,212,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,15.548513775987914,0,0,0.0
213,213,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,42.374410562719916,0,0,0.0
214,214,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,-4.315146244275356,0,0,0.0
215,215,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,-21.9259114111047,0,0,0.0
216,216,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,17.517996365375794,0,0,0.0
217,217,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,33.54446846765466,0,0,0.0
218,218,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-16.176899568900083,0,0,0.0
219,219,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,-70.13401420187942,0,0,0.0
220,220,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-3.1246461994108916,0,0,0.0
221,221,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,-3.9068157035777027,0,0,0.0
222,222,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,13.174822715410226,0,0,0.0
223,223,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,-10.095061922826154,0,0,0.0
224,224,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,2.488357913183359,0,0,0.0
225,225,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7.263729524830275,0,0,0.0
226,226,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,11.557448350225584,0,0,0.0
227,227,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,30.5169492771224,0,0,0.0
228,228,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,-33.05947576104286,0,0,0.0
229,229,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,-25.765039432690138,0,0,0.0
230,230,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-18.191135776175976,0,0,0.0
231,231,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,58.393882039853,0,0,0.0
232,232,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,21.39980573402239,0,0,0.0
233,233,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,-41.02343671044245,0,0,0.0
234,234,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-11.591022490253586,0,0,0.0
235,235,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-31.577165912692536,0,0,0.0
236,236,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-26.166008380866405,0,0,0.0
237,237,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,13.279898700486697,0,0,0.0
238,238,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,16.84095736398801,0,0,0.0
239,239,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,-1.671288555311449,0,0,0.0
240,240,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,-6.895640494844795,0,0,0.0
241,241,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,-8.295254350268442,0,0,0.0
242,242,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,22.755021229957503,0,0,0.0
243,243,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,24.486408286785608,0,0,0.0
244,244,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-16.456060173643813,0,0,0.0
245,245,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-46.54847784448299,0,0,0.0
246,246,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,57.14282853642325,0,0,0.0
247,247,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,29.677243356081473,0,0,0.0
248,248,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,-22.28528592580757,0,0,0.0
249,249,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,-0.3897566226021958,0,0,0.0
250,250,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,32.49251985670911,0,0,0.0
251,251,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,3.86665662870017,0,0,0.0
252,252,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,15.261428430026054,0,0,0.0
253,253,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,-7.373131234000857,0,0,0.0
254,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14.968435501134486,0,0,0.0
255,255,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-15.613814394641143,0,0,0.0
256,256,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,-16.551376666666027,0,0,0.0
257,257,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,-1.2055876371096295,0,0,0.0
258,258,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,-31.666211866703232,0,0,0.0
259,259,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,47.23855308608714,0,0,0.0
260,260,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,19.505611344074172,0,0,0.0
261,261,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,6.259138048926702,0,0,0.0
262,262,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-23.136050796831118,0,0,0.0
263,263,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.6453788935066562,0,0,0.0
264,264,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,23.826126038435266,0,0,0.0
265,265,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,-15.331440786547217,0,0,0.0
266,266,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,-47.80838542107686,0,0,0.0
267,267,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,-0.7881265115451477,0,0,0.0
268,268,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,41.5489573324609,0,0,0.0
269,269,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-7.028625772402874,0,0,0.0
270,270,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,23.323543856958352,0,0,0.0
271,271,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,-26.295513661286464,0,0,0.0
272,272,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,26.591419949824083,0,0,0.0
273,273,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,-1.6563852004677662,0,0,0.0
