,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
37,37,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
38,38,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-13.035407170150716,0,0,0.0
39,39,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,10.026149535446255,0,0,0.0
40,40,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,-28.44803803155937,0,0,0.0
41,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-36.013661444563496,0,0,0.0
42,42,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-11.729441851684054,0,0,0.0
43,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-19.51145953963398,0,0,0.0
44,44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-44.95023993648889,0,0,0.0
45,45,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,4.772760053245467,0,0,0.0
46,46,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
47,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
48,48,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-31.240901391318037,0,0,0.0
49,49,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
50,50,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.772760053245467,0,0,0.0
51,51,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-26.74474571532157,0,0,0.0
52,52,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
53,53,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-31.240901391318037,0,0,0.0
54,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-38.47418756700563,0,0,0.0
55,55,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,7.2332861756875895,0,0,0.0
56,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-10.24254381039205,0,0,0.0
57,57,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-20.998357580925987,0,0,0.0
58,58,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,-16.718596179875313,0,0,0.0
59,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.74474571532157,0,0,0.0
60,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
61,61,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-6.4760523694832655,0,0,0.0
62,62,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-18.20549422116732,0,0,0.0
63,63,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-44.95023993648889,0,0,0.0
64,64,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-38.47418756700563,0,0,0.0
65,65,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
67,67,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7.2332861756875895,0,0,0.0
68,68,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.035407170150716,0,0,0.0
69,69,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,16.50220190492952,0,0,0.0
70,70,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,-16.718596179875313,0,0,0.0
71,71,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
72,72,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
73,73,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-31.240901391318037,0,0,0.0
74,74,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
75,75,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
76,76,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,-31.240901391318037,0,0,0.0
77,77,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-9.268915729241932,0,0,0.0
78,78,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,-24.764849021834774,0,0,0.0
79,79,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,13.709338545170855,0,0,0.0
80,80,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-33.220798084804834,0,0,0.0
81,81,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-19.51145953963398,0,0,0.0
82,82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.50220190492952,0,0,0.0
83,83,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-36.013661444563496,0,0,0.0
84,84,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,-24.764849021834774,0,0,0.0
85,85,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
86,86,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-13.035407170150716,0,0,0.0
87,87,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-14.52230521144272,0,0,0.0
88,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
89,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-14.52230521144272,0,0,0.0
90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
91,91,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1.9798966934868005,0,0,0.0
92,92,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-6.4760523694832655,0,0,0.0
93,93,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-28.44803803155937,0,0,0.0
94,94,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-4.496155675996466,0,0,0.0
95,95,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,-31.240901391318037,0,0,0.0
96,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14.52230521144272,0,0,0.0
97,97,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
98,98,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-33.220798084804834,0,0,0.0
99,99,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,-21.971985662076108,0,0,0.0
100,100,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
101,101,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
102,102,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,-16.718596179875313,0,0,0.0
103,103,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
104,104,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-11.729441851684054,0,0,0.0
105,105,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
106,106,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
107,107,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.2332861756875895,0,0,0.0
108,108,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
109,109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-38.47418756700563,0,0,0.0
110,110,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-9.268915729241932,0,0,0.0
111,111,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,-31.240901391318037,0,0,0.0
112,112,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.772760053245467,0,0,0.0
113,113,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
114,114,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-14.52230521144272,0,0,0.0
115,115,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
116,116,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.026149535446255,0,0,0.0
117,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
118,118,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-9.268915729241932,0,0,0.0
119,119,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-16.718596179875313,0,0,0.0
120,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
121,121,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-4.496155675996466,0,0,0.0
122,122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-6.4760523694832655,0,0,0.0
123,123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
124,124,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
125,125,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.7032923162377998,0,0,0.0
126,126,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,-31.240901391318037,0,0,0.0
127,127,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.2332861756875895,0,0,0.0
128,128,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,-10.24254381039205,0,0,0.0
129,129,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-20.998357580925987,0,0,0.0
130,130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.50220190492952,0,0,0.0
131,131,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,-31.240901391318037,0,0,0.0
132,132,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.2332861756875895,0,0,0.0
133,133,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-2.792863359758666,0,0,0.0
134,134,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
135,135,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,-4.496155675996466,0,0,0.0
136,136,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.026149535446255,0,0,0.0
137,137,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.772760053245467,0,0,0.0
138,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4760523694832655,0,0,0.0
139,139,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,-24.764849021834774,0,0,0.0
140,140,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1.9798966934868005,0,0,0.0
141,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4760523694832655,0,0,0.0
142,142,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,-38.47418756700563,0,0,0.0
143,143,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-44.95023993648889,0,0,0.0
144,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
145,145,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
146,146,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
147,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
148,148,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-9.268915729241932,0,0,0.0
149,149,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.772760053245467,0,0,0.0
150,150,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
151,151,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
152,152,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1.9798966934868005,0,0,0.0
153,153,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-44.95023993648889,0,0,0.0
154,154,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,13.709338545170855,0,0,0.0
155,155,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-29.537609075080237,0,0,0.0
156,156,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-9.268915729241932,0,0,0.0
157,157,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
158,158,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
159,159,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
160,160,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
161,161,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-26.74474571532157,0,0,0.0
162,162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-38.47418756700563,0,0,0.0
163,163,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-18.20549422116732,0,0,0.0
164,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
165,165,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.026149535446255,0,0,0.0
166,166,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,-24.764849021834774,0,0,0.0
167,167,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-18.20549422116732,0,0,0.0
168,168,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-20.998357580925987,0,0,0.0
169,169,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-36.013661444563496,0,0,0.0
170,170,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,-47.743103296247554,0,0,0.0
171,171,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
172,172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
173,173,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-13.035407170150716,0,0,0.0
174,174,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-26.74474571532157,0,0,0.0
175,175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
176,176,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
177,177,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0
178,178,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14.52230521144272,0,0,0.0
179,179,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-44.95023993648889,0,0,0.0
180,180,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
181,181,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-14.52230521144272,0,0,0.0
182,182,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-4.496155675996466,0,0,0.0
183,183,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-28.44803803155937,0,0,0.0
184,184,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-9.268915729241932,0,0,0.0
185,185,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.026149535446255,0,0,0.0
186,186,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
187,187,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
188,188,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-36.013661444563496,0,0,0.0
189,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-26.74474571532157,0,0,0.0
190,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.792863359758666,0,0,0.0
191,191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.026149535446255,0,0,0.0
192,192,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
193,193,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4.772760053245467,0,0,0.0
194,194,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,-24.764849021834774,0,0,0.0
195,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
196,196,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-14.52230521144272,0,0,0.0
197,197,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
198,198,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
199,199,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-4.496155675996466,0,0,0.0
200,200,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1.7032923162377998,0,0,0.0
201,201,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1.9798966934868005,0,0,0.0
202,202,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
203,203,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-13.035407170150716,0,0,0.0
204,204,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.718596179875313,0,0,0.0
205,205,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,-31.240901391318037,0,0,0.0
206,206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
207,207,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-47.743103296247554,0,0,0.0
208,208,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14.52230521144272,0,0,0.0
209,209,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-20.998357580925987,0,0,0.0
210,210,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
211,211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0
212,212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.026149535446255,0,0,0.0
213,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.74474571532157,0,0,0.0
214,214,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,-11.729441851684054,0,0,0.0
215,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
216,216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0
217,217,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9798966934868005,0,0,0.0
218,218,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
219,219,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-13.035407170150716,0,0,0.0
220,220,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4.772760053245467,0,0,0.0
221,221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-11.729441851684054,0,0,0.0
222,222,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-4.496155675996466,0,0,0.0
223,223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-26.74474571532157,0,0,0.0
224,224,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-19.51145953963398,0,0,0.0
225,225,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-11.729441851684054,0,0,0.0
226,226,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-13.035407170150716,0,0,0.0
227,227,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1.9798966934868005,0,0,0.0
228,228,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,-2.792863359758666,0,0,0.0
229,229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-29.537609075080237,0,0,0.0
230,230,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-26.74474571532157,0,0,0.0
231,231,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-21.971985662076108,0,0,0.0
232,232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.268915729241932,0,0,0.0
233,233,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-44.95023993648889,0,0,0.0
234,234,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-24.764849021834774,0,0,0.0
235,235,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-31.240901391318037,0,0,0.0
236,236,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.772760053245467,0,0,0.0
237,237,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-36.013661444563496,0,0,0.0
238,238,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.50220190492952,0,0,0.0
239,239,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,-41.2670509267643,0,0,0.0
240,240,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,-28.44803803155937,0,0,0.0
241,241,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4.772760053245467,0,0,0.0
242,242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-38.47418756700563,0,0,0.0
243,243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.220798084804834,0,0,0.0
244,244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.50220190492952,0,0,0.0
245,245,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-11.729441851684054,0,0,0.0
246,246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.026149535446255,0,0,0.0
247,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.74474571532157,0,0,0.0
248,248,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,-47.743103296247554,0,0,0.0
249,249,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-10.24254381039205,0,0,0.0
250,250,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,-4.496155675996466,0,0,0.0
251,251,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-10.24254381039205,0,0,0.0
252,252,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-16.718596179875313,0,0,0.0
253,253,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.7032923162377998,0,0,0.0
254,254,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.7032923162377998,0,0,0.0
255,255,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
256,256,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-44.95023993648889,0,0,0.0
257,257,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-28.44803803155937,0,0,0.0
258,258,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,13.709338545170855,0,0,0.0
259,259,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-20.998357580925987,0,0,0.0
260,260,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.268915729241932,0,0,0.0
261,261,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
262,262,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.44803803155937,0,0,0.0
263,263,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-31.240901391318037,0,0,0.0
264,264,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-41.2670509267643,0,0,0.0
265,265,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,4.772760053245467,0,0,0.0
266,266,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.971985662076108,0,0,0.0
267,267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.792863359758666,0,0,0.0
268,268,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,13.709338545170855,0,0,0.0
269,269,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.2332861756875895,0,0,0.0
270,270,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.035407170150716,0,0,0.0
271,271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-18.20549422116732,0,0,0.0
272,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.729441851684054,0,0,0.0
