,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
34,34,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.0876414995509447,0,0,0.0
35,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.9196201529533803,0,0,0.0
36,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.1833269211004516,0,0,0.0
37,37,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3.3014982245169127,0,0,0.0
38,38,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.11029223750417999,0,0,0.0
39,39,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.5669623214413724,0,0,0.0
40,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.344036118814495,0,0,0.0
41,41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.8114741160089416,0,0,0.0
42,42,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.15205674479611886,0,0,0.0
43,43,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8.035262877858594,0,0,0.0
44,44,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6401497955389339,0,0,0.0
45,45,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-6.824150710564811,0,0,0.0
46,46,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-11.047489997998902,0,0,0.0
47,47,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6.875697925645626,0,0,0.0
48,48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-7.616674692638806,0,0,0.0
49,49,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.9374062914105505,0,0,0.0
50,50,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.038162625166431,0,0,0.0
51,51,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.15175312479397457,0,0,0.0
52,52,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2.587005579042935,0,0,0.0
53,53,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6133861361720767,0,0,0.0
54,54,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1525955850622146,0,0,0.0
55,55,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.017921514758474,0,0,0.0
56,56,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-6.3396176633426515,0,0,0.0
57,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27603721412388676,0,0,0.0
58,58,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,-5.54231481258427,0,0,0.0
59,59,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-6.321675438357238,0,0,0.0
60,60,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.6243324125178036,0,0,0.0
61,61,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-7.587961222049974,0,0,0.0
62,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.9365596394126348,0,0,0.0
63,63,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-2.0472700965586044,0,0,0.0
64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.382340885671848,0,0,0.0
65,65,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4769480703423552,0,0,0.0
66,66,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.4951807835228883,0,0,0.0
67,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7127299179545985,0,0,0.0
68,68,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1.0488837628501255,0,0,0.0
69,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.69288508173913,0,0,0.0
70,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.925741268687553,0,0,0.0
71,71,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-3.160434950941919,0,0,0.0
72,72,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6708828732093265,0,0,0.0
73,73,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.626569362487214,0,0,0.0
74,74,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4.911242999109826,0,0,0.0
75,75,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0.09132160634370545,0,0,0.0
76,76,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-2.3255080641006,0,0,0.0
77,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.710540548909863,0,0,0.0
78,78,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-6.880410023137788,0,0,0.0
79,79,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-4.383886916628934,0,0,0.0
80,80,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.12787935248520962,0,0,0.0
81,81,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-6.876608999410019,0,0,0.0
82,82,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4178608637736716,0,0,0.0
83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21947927421792554,0,0,0.0
84,84,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4.9050813908642885,0,0,0.0
85,85,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.1003898382764474,0,0,0.0
86,86,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.5225241892548955,0,0,0.0
87,87,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-3.5751568196677037,0,0,0.0
88,88,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.5979540032658032,0,0,0.0
89,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.211462921386687,0,0,0.0
90,90,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.363344003335339,0,0,0.0
91,91,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-4.433989287618756,0,0,0.0
92,92,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-2.885057108250785,0,0,0.0
93,93,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.1764483742632827,0,0,0.0
94,94,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.18909913871181733,0,0,0.0
95,95,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8.095686656504066,0,0,0.0
96,96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.943046970755456,0,0,0.0
97,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.3411312539862155,0,0,0.0
98,98,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.1696407948915251,0,0,0.0
99,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.625878313305643,0,0,0.0
100,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.7308116714393385,0,0,0.0
101,101,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.093459083494361,0,0,0.0
102,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4343509384630821,0,0,0.0
103,103,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.0883245074324694,0,0,0.0
104,104,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-1.9897898763799897,0,0,0.0
105,105,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.94617441345855,0,0,0.0
106,106,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9902798029973432,0,0,0.0
107,107,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,-7.561477000645562,0,0,0.0
108,108,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.070411994039993,0,0,0.0
109,109,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5739572042870512,0,0,0.0
110,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.841960939266237,0,0,0.0
111,111,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,-3.336061415717158,0,0,0.0
112,112,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.894346432603444,0,0,0.0
113,113,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.122603208990736,0,0,0.0
114,114,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.932443976713328,0,0,0.0
115,115,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6.772289086125894,0,0,0.0
116,116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.183554256630073,0,0,0.0
117,117,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-11.082506863256704,0,0,0.0
118,118,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,-9.824088255347004,0,0,0.0
119,119,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-2.402811518828699,0,0,0.0
120,120,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-5.552975374374492,0,0,0.0
121,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-6.3995242794012075,0,0,0.0
122,122,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-2.45101906213557,0,0,0.0
123,123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-9.868466939818028,0,0,0.0
124,124,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2.458877344543971,0,0,0.0
125,125,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.1957699806891091,0,0,0.0
126,126,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-6.415742850828739,0,0,0.0
127,127,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.22862230928318406,0,0,0.0
128,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.687963034774679,0,0,0.0
129,129,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5826090515724741,0,0,0.0
130,130,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-3.5994258192949036,0,0,0.0
131,131,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-8.034567891714671,0,0,0.0
132,132,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.16119172742080712,0,0,0.0
133,133,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,-4.440376341122419,0,0,0.0
134,134,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-3.191258342713147,0,0,0.0
135,135,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.5525280974004456,0,0,0.0
136,136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.191986277148338,0,0,0.0
137,137,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8.044184795520005,0,0,0.0
138,138,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.22775523251856286,0,0,0.0
139,139,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.041935323309263,0,0,0.0
140,140,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,3.2958234506661768,0,0,0.0
141,141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.630861687136311,0,0,0.0
142,142,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-4.444707624667638,0,0,0.0
143,143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.925860422849283,0,0,0.0
144,144,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.924178266418288,0,0,0.0
145,145,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-3.20142722895105,0,0,0.0
146,146,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.768134859846139,0,0,0.0
147,147,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1.0305306781791013,0,0,0.0
148,148,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-6.301592176703461,0,0,0.0
149,149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.3001499030012575,0,0,0.0
150,150,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.068219568483533,0,0,0.0
151,151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0015576452266364,0,0,0.0
152,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8850302235226115,0,0,0.0
153,153,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-4.150782588171149,0,0,0.0
154,154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.1881753663070995,0,0,0.0
155,155,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,-0.09936865964083896,0,0,0.0
156,156,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.6524657373613585,0,0,0.0
157,157,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,6.820038588348435,0,0,0.0
158,158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7788540170102882,0,0,0.0
159,159,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,6.8353218399270315,0,0,0.0
160,160,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.055443839319806,0,0,0.0
161,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.780073152456906,0,0,0.0
162,162,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9594748332910776,0,0,0.0
163,163,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5987400842306381,0,0,0.0
164,164,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3.6644893033542254,0,0,0.0
165,165,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,7.970504338399502,0,0,0.0
166,166,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,4.848827223062562,0,0,0.0
167,167,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1.9733516787202245,0,0,0.0
168,168,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.6454812482063064,0,0,0.0
169,169,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,8.097188753153846,0,0,0.0
170,170,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7850068677218953,0,0,0.0
171,171,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.719901468496187,0,0,0.0
172,172,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-6.846917705256135,0,0,0.0
173,173,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3.8257668037540724,0,0,0.0
174,174,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.8884440773166404,0,0,0.0
175,175,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7.974091604168975,0,0,0.0
176,176,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-2.05328402328315,0,0,0.0
177,177,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,-3.5615613407608597,0,0,0.0
178,178,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.116191436599679,0,0,0.0
179,179,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6315269643074701,0,0,0.0
180,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.069699430181156,0,0,0.0
181,181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-7.9790882758583495,0,0,0.0
182,182,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.11258732468764177,0,0,0.0
183,183,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.2388774287735944,0,0,0.0
184,184,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.084503030518482,0,0,0.0
185,185,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,-2.3693757728391,0,0,0.0
186,186,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5464796079181014,0,0,0.0
187,187,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,3.3138393487932047,0,0,0.0
188,188,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-3.6394460123977486,0,0,0.0
189,189,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.3086110768149317,0,0,0.0
190,190,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,6.854392709141806,0,0,0.0
191,191,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3.127591007614058,0,0,0.0
192,192,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-4.441666505422459,0,0,0.0
193,193,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.849395930039174,0,0,0.0
194,194,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,-2.02502851809226,0,0,0.0
195,195,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.60513429858019,0,0,0.0
196,196,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.04931336728312746,0,0,0.0
197,197,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-2.418978231586846,0,0,0.0
198,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.739527178762342,0,0,0.0
199,199,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.305728246014783,0,0,0.0
200,200,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.186125485051589,0,0,0.0
201,201,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-4.161157057866549,0,0,0.0
202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3053529805410907,0,0,0.0
203,203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.680349195895976,0,0,0.0
204,204,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.445191944375118,0,0,0.0
205,205,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.805433682017863,0,0,0.0
206,206,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3.2654096323558144,0,0,0.0
207,207,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-3.1479646768415197,0,0,0.0
208,208,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3020518722318428,0,0,0.0
209,209,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-3.649673445310233,0,0,0.0
210,210,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-3.218401769652737,0,0,0.0
211,211,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3.313868582777397,0,0,0.0
212,212,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-2.4128537136571833,0,0,0.0
213,213,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4623619827354304,0,0,0.0
214,214,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,-2.062521406433208,0,0,0.0
215,215,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-6.726086948802197,0,0,0.0
216,216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.9015643201407135,0,0,0.0
217,217,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,4.958532561130023,0,0,0.0
218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2081471509053982,0,0,0.0
219,219,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.373113730795184,0,0,0.0
220,220,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-3.6157282999369733,0,0,0.0
221,221,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,6.85502125373651,0,0,0.0
222,222,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-6.7664684886854305,0,0,0.0
223,223,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1185033194022842,0,0,0.0
224,224,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,6.869487350571654,0,0,0.0
225,225,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-7.828584951549387,0,0,0.0
226,226,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9064269738900581,0,0,0.0
227,227,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-4.4348235507120215,0,0,0.0
228,228,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3.3255637591884417,0,0,0.0
229,229,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.6292561058295644,0,0,0.0
230,230,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.086274155349832,0,0,0.0
231,231,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.6353546032090662,0,0,0.0
232,232,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.151729674442101,0,0,0.0
233,233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.696801449528353,0,0,0.0
234,234,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.086707162381186,0,0,0.0
235,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4662938781535395,0,0,0.0
236,236,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-7.486573087552788,0,0,0.0
237,237,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.6899766445353002,0,0,0.0
238,238,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-7.61764675436431,0,0,0.0
239,239,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.389954217585718,0,0,0.0
240,240,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7762901312030275,0,0,0.0
241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2649573865807986,0,0,0.0
242,242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9041962647854938,0,0,0.0
243,243,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1319732775975435,0,0,0.0
244,244,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1857045168389098,0,0,0.0
245,245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.835180854334592,0,0,0.0
246,246,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,3.6872608904579565,0,0,0.0
247,247,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.523107047444764,0,0,0.0
248,248,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.6842988732741775,0,0,0.0
249,249,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.206315335494238,0,0,0.0
250,250,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.5268049997245083,0,0,0.0
251,251,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-7.600449532497401,0,0,0.0
252,252,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5613482980895186,0,0,0.0
253,253,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.11894521839985,0,0,0.0
254,254,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.234516035566415,0,0,0.0
255,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6399548416185965,0,0,0.0
256,256,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,-6.80041281771716,0,0,0.0
257,257,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.9318990173732455,0,0,0.0
258,258,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.9167746024600008,0,0,0.0
259,259,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6.808055706086437,0,0,0.0
260,260,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-5.668466145658369,0,0,0.0
261,261,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-11.096729298361529,0,0,0.0
262,262,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7883027755780265,0,0,0.0
263,263,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-0.13308225213312677,0,0,0.0
264,264,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6.687584136583026,0,0,0.0
265,265,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-3.2381897230929293,0,0,0.0
266,266,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0906827532353915,0,0,0.0
267,267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-9.840748717745385,0,0,0.0
268,268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.8891411004272607,0,0,0.0
269,269,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3.3164654616373657,0,0,0.0
270,270,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5501738679638859,0,0,0.0
271,271,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.833140925128721,0,0,0.0
